Order ID,Customer ID,Customer Name,Gender,Age,Customer Segment,Email,Phone,City,State,Order Date,Delivery Date,Delivery Status,Delivery Partner,Return Reason,Product ID,Product Name,Size,Unit Price,Quantity,Total Amount,Discount Applied,Payment Method,Payment Status,Review Rating,Customer Lifetime Value
ORD10103,3890,Wakeeta Mahal,Female,24,Retail,krattan@example.com,9.14794E+11,Bhind,Delhi,20-07-2025,21-07-2025,Delivered,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,9,1242,0.07,Cash on Delivery,Pending,3.4,5381
ORD10104,5571,Benjamin Memon,Male,35,Online,rdalia@example.com,7551928841,Bidhannagar,Uttar Pradesh,23-06-2025,27-06-2025,Pending,XpressBees,,4,Bisleri Water Bottle 2L,2L,29,19,551,0.12,Debit Card,Failed,1.3,6564
ORD10105,3339,Nihal Rao,Other,44,Retail,omangal@example.org,9.16212E+11,Karaikudi,West Bengal,26-12-2024,29-12-2024,Pending,Ekart,,5,Bisleri Water Bottle 5L,5L,120,8,960,0.29,Net Banking,Paid,1.6,1596
ORD10106,7190,Manbir Ramanathan,Male,56,Retail,sathvik37@example.org,9.1183E+11,Jaipur,West Bengal,19-05-2025,24-05-2025,Pending,XpressBees,,5,Bisleri Water Bottle 5L,5L,120,7,840,0.12,UPI,Paid,4.2,19020
ORD10107,5893,Sudiksha Palla,Other,44,Online,gauriratta@example.org,6772724643,Thanjavur,Uttar Pradesh,02-10-2024,12-10-2024,Returned,Delhivery,Other,3,Bisleri Water Bottle 1L,1L,113,15,1695,0.24,Cash on Delivery,Pending,4.8,10958
ORD10108,3036,Baljiwan Andra,Male,57,Wholesale,dayalwazir@example.com,9.10759E+11,Bhusawal,Karnataka,07-05-2025,15-05-2025,Delivered,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,2,276,0.17,UPI,Failed,1.2,16325
ORD10109,2874,Krisha Halder,Other,53,Retail,dchander@example.net,9.19985E+11,Saharanpur,West Bengal,29-05-2025,08-06-2025,Pending,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,20,2760,0.29,Cash on Delivery,Paid,2.9,13900
ORD10110,1897,Teerth Gokhale,Female,60,Online,yamini84@example.org,9247380065,Suryapet,West Bengal,24-03-2025,02-04-2025,Pending,Ekart,,3,Bisleri Water Bottle 1L,1L,113,13,1469,0.22,Credit Card,Paid,1.8,8007
ORD10111,1689,Wazir Parsa,Other,33,Online,rudra80@example.net,2848794638,Hapur,Uttar Pradesh,07-02-2025,09-02-2025,Returned,Ekart,Customer Cancelled,1,Bisleri Water Bottle 250ml,250ml,138,8,1104,0.3,Net Banking,Pending,3.5,11229
ORD10112,3703,Simon Singh,Female,35,Wholesale,turvi87@example.org,7351937417,Allahabad,Uttar Pradesh,18-10-2024,24-10-2024,Returned,Ekart,Other,5,Bisleri Water Bottle 5L,5L,120,17,2040,0.17,UPI,Pending,2.7,4675
ORD10113,9063,Matthew Bali,Female,34,Wholesale,jonathannath@example.org,104598770,Bardhaman,Gujarat,18-10-2024,19-10-2024,Pending,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,17,2346,0.11,Credit Card,Failed,2.5,7025
ORD10114,7278,Qasim Pal,Female,33,Wholesale,bimalahora@example.com,7924821765,Patna,Madhya Pradesh,04-05-2025,12-05-2025,Returned,Ekart,Damaged Product,5,Bisleri Water Bottle 5L,5L,120,7,840,0.07,Cash on Delivery,Failed,1.6,14401
ORD10115,7233,Ekbal Modi,Female,22,Online,georgegupta@example.com,5765812828,Giridih,Tamil Nadu,06-12-2024,09-12-2024,Returned,Ekart,Customer Cancelled,1,Bisleri Water Bottle 250ml,250ml,138,7,966,0.21,Cash on Delivery,Pending,3,5870
ORD10116,5898,Laksh Bala,Female,31,Wholesale,vasana97@example.org,2804267271,Jhansi,Karnataka,09-06-2025,18-06-2025,Pending,Ekart,,4,Bisleri Water Bottle 2L,2L,29,7,203,0.15,Net Banking,Failed,3.6,13337
ORD10117,6586,Matthew Chawla,Female,62,Retail,zaidbrahmbhatt@example.org,9.19018E+11,Gulbarga,Telangana,21-06-2025,25-06-2025,Pending,XpressBees,,3,Bisleri Water Bottle 1L,1L,113,15,1695,0.03,UPI,Paid,1.6,13431
ORD10118,7445,Lakshit Lalla,Other,63,Retail,kamyavenkatesh@example.com,9.10064E+11,Dindigul,Maharashtra,10-09-2024,12-09-2024,Pending,Delhivery,,2,Bisleri Water Bottle 500ml,500ml,26,1,26,0.12,UPI,Paid,1.6,5539
ORD10119,4336,Ishanvi Sur,Female,33,Online,mandrehaan@example.net,9.17069E+11,Jaunpur,Delhi,11-09-2024,16-09-2024,Delivered,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,6,828,0.11,UPI,Failed,2.1,4292
ORD10120,3762,Jackson Trivedi,Female,35,Wholesale,lchahal@example.com,5631620477,Ambala,Tamil Nadu,11-09-2024,19-09-2024,Pending,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,19,2147,0.04,Credit Card,Pending,2,4786
ORD10121,8514,Dominic Dora,Female,53,Wholesale,aradhanaswaminathan@example.org,5266867720,Firozabad,Karnataka,29-04-2025,05-05-2025,Delivered,EcomExpress,,4,Bisleri Water Bottle 2L,2L,29,18,522,0.12,UPI,Failed,1.2,16503
ORD10122,6693,Anita Konda,Female,22,Retail,johalomya@example.org,9.17481E+11,Bathinda,Telangana,19-01-2025,21-01-2025,Returned,BlueDart,Other,2,Bisleri Water Bottle 500ml,500ml,26,20,520,0.19,Net Banking,Pending,3,13636
ORD10123,5514,Odika Mand,Female,44,Retail,ekantikazachariah@example.org,3294404774,Erode,Rajasthan,11-11-2024,20-11-2024,Pending,Delhivery,,1,Bisleri Water Bottle 250ml,250ml,138,18,2484,0.05,Cash on Delivery,Paid,2.7,3775
ORD10124,6604,Nitara Kuruvilla,Other,44,Online,yashvi12@example.org,9.10088E+11,Mango,Uttar Pradesh,09-10-2024,19-10-2024,Pending,Ekart,,5,Bisleri Water Bottle 5L,5L,120,11,1320,0.12,Cash on Delivery,Failed,2.7,9706
ORD10125,1936,Vivaan Purohit,Female,61,Online,vchandran@example.org,535592588,Chapra,Karnataka,01-09-2024,05-09-2024,Delivered,XpressBees,,4,Bisleri Water Bottle 2L,2L,29,1,29,0.2,Cash on Delivery,Failed,4.4,13737
ORD10126,1471,Nakul Mander,Male,37,Wholesale,waligaurika@example.org,8704686078,Secunderabad,Tamil Nadu,16-10-2024,24-10-2024,Pending,XpressBees,,1,Bisleri Water Bottle 250ml,250ml,138,3,414,0.27,Debit Card,Pending,1.9,12119
ORD10127,8208,Ikbal Krish,Male,63,Wholesale,fmuni@example.net,3408791100,Danapur,Delhi,11-11-2024,17-11-2024,Returned,Delhivery,Other,3,Bisleri Water Bottle 1L,1L,113,5,565,0.05,Debit Card,Failed,2.7,9953
ORD10128,2291,Raghav Kade,Male,36,Online,chadhamanya@example.net,912328655,Phusro,West Bengal,09-03-2025,13-03-2025,Pending,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,11,1320,0.15,Credit Card,Pending,4.9,20738
ORD10129,2204,Udant Nadkarni,Female,60,Online,majumdarlila@example.net,8330935746,Cuttack,Gujarat,08-07-2025,12-07-2025,Pending,Ekart,,2,Bisleri Water Bottle 500ml,500ml,26,20,520,0.23,Debit Card,Pending,4.6,1205
ORD10130,1464,Nandini Kunda,Female,58,Wholesale,jbajwa@example.com,9.13444E+11,Tirupati,West Bengal,25-04-2025,27-04-2025,Returned,BlueDart,Customer Cancelled,2,Bisleri Water Bottle 500ml,500ml,26,6,156,0.25,Debit Card,Paid,3.2,3929
ORD10131,8531,Lavanya Vig,Male,20,Online,lavanya19@example.com,6713266923,Phagwara,Karnataka,03-06-2025,08-06-2025,Delivered,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,6,678,0.12,Credit Card,Pending,1.6,5002
ORD10132,7654,Yug Ganesh,Female,46,Online,umangal@example.com,8980319517,Madurai,Tamil Nadu,01-08-2025,09-08-2025,Delivered,Ekart,,4,Bisleri Water Bottle 2L,2L,29,18,522,0.08,Debit Card,Failed,1.6,20484
ORD10133,7258,Om Shroff,Female,36,Online,kailala@example.net,2624594561,Chinsurah,Karnataka,06-03-2025,14-03-2025,Delivered,XpressBees,,4,Bisleri Water Bottle 2L,2L,29,8,232,0.06,UPI,Pending,3.1,17673
ORD10134,8402,Gaurangi Sani,Other,20,Wholesale,zashilgaba@example.org,8338382360,Chennai,West Bengal,28-06-2025,29-06-2025,Pending,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,11,1518,0.04,Net Banking,Pending,1.4,9708
ORD10135,1074,Madhav Tata,Male,55,Wholesale,swamyyashawini@example.com,3857383325,Vadodara,Gujarat,26-08-2024,02-09-2024,Pending,XpressBees,,2,Bisleri Water Bottle 500ml,500ml,26,12,312,0.07,UPI,Failed,3.8,16454
ORD10136,8705,Kashish Goyal,Male,60,Wholesale,urvibains@example.net,3483935200,Hospet,Tamil Nadu,07-01-2025,09-01-2025,Pending,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,20,520,0.2,UPI,Failed,2.3,3453
ORD10137,5974,Devansh Kurian,Female,65,Wholesale,aryan21@example.com,2170687799,Yamunanagar,Tamil Nadu,07-04-2025,12-04-2025,Pending,XpressBees,,3,Bisleri Water Bottle 1L,1L,113,5,565,0.23,UPI,Pending,4.9,3216
ORD10138,9781,Dhriti Kala,Male,61,Wholesale,bahadurjit47@example.com,5683036886,Sirsa,Uttar Pradesh,15-02-2025,25-02-2025,Pending,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,5,600,0.2,Net Banking,Paid,3.7,4464
ORD10139,5782,Kai Bedi,Female,48,Online,charvi06@example.com,2941629803,Thane,Telangana,19-02-2025,24-02-2025,Delivered,XpressBees,,2,Bisleri Water Bottle 500ml,500ml,26,1,26,0.07,Cash on Delivery,Paid,1.2,15375
ORD10140,9705,Kiaan Kala,Other,56,Retail,swaminathangauri@example.net,9.16276E+11,Ichalkaranji,West Bengal,23-09-2024,30-09-2024,Pending,Delhivery,,5,Bisleri Water Bottle 5L,5L,120,5,600,0.1,Credit Card,Paid,3,13240
ORD10141,1813,Ryan Dutt,Male,40,Wholesale,pillairayaan@example.org,9657516505,Nandyal,West Bengal,08-05-2025,16-05-2025,Pending,Ekart,,3,Bisleri Water Bottle 1L,1L,113,3,339,0.21,Cash on Delivery,Paid,4,8426
ORD10142,2045,Yamini Edwin,Other,27,Online,waidasur@example.com,2917845025,Davanagere,Karnataka,01-09-2024,11-09-2024,Delivered,EcomExpress,,2,Bisleri Water Bottle 500ml,500ml,26,20,520,0.01,Cash on Delivery,Pending,2.4,12644
ORD10143,8453,Sudiksha Rau,Male,50,Online,rrattan@example.com,9.19996E+11,Nashik,Delhi,13-04-2025,18-04-2025,Returned,Ekart,Customer Cancelled,1,Bisleri Water Bottle 250ml,250ml,138,14,1932,0.23,UPI,Paid,2,5322
ORD10144,2257,Ishwar Palla,Other,52,Retail,hemal68@example.net,9.18969E+11,Indore,Maharashtra,03-03-2025,11-03-2025,Delivered,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,5,130,0.03,Cash on Delivery,Failed,2.6,2668
ORD10145,7706,Jackson Gade,Female,19,Wholesale,golefrederick@example.com,6575729849,Bhiwani,Telangana,15-05-2025,20-05-2025,Returned,Ekart,Late Delivery,5,Bisleri Water Bottle 5L,5L,120,19,2280,0.23,UPI,Failed,4.2,14945
ORD10146,3015,Warda Khalsa,Other,26,Online,krishdar@example.org,9.14283E+11,Bidhannagar,Rajasthan,22-06-2025,01-07-2025,Returned,XpressBees,Customer Cancelled,5,Bisleri Water Bottle 5L,5L,120,19,2280,0.25,Net Banking,Pending,1.4,8754
ORD10147,5214,Kala Walia,Male,58,Retail,barmanbhavika@example.org,5514719862,Satara,Madhya Pradesh,30-01-2025,09-02-2025,Pending,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,11,1518,0.12,Debit Card,Paid,3.4,9805
ORD10148,8925,Bhavna Mallick,Female,22,Wholesale,pdivan@example.com,6258743864,Unnao,Maharashtra,10-09-2024,11-09-2024,Returned,EcomExpress,Late Delivery,2,Bisleri Water Bottle 500ml,500ml,26,14,364,0.07,Debit Card,Paid,3,17800
ORD10149,5893,Osha Gokhale,Other,18,Wholesale,charhemangini@example.com,7649609707,Bhopal,Gujarat,01-04-2025,09-04-2025,Returned,Ekart,Customer Cancelled,5,Bisleri Water Bottle 5L,5L,120,12,1440,0.18,Credit Card,Failed,4.3,18173
ORD10150,2949,Ekta Bir,Other,37,Online,ramanathanlajita@example.com,9.12116E+11,Narasaraopet,Rajasthan,14-09-2024,15-09-2024,Pending,EcomExpress,,4,Bisleri Water Bottle 2L,2L,29,16,464,0.04,Cash on Delivery,Failed,1.8,11544
ORD10151,3492,Qadim Murty,Female,55,Online,xsaran@example.org,6155262116,Sultan Pur Majra,Madhya Pradesh,28-10-2024,03-11-2024,Returned,Ekart,Late Delivery,4,Bisleri Water Bottle 2L,2L,29,2,58,0.11,Debit Card,Failed,4.7,18358
ORD10152,9429,Yoshita Dua,Male,58,Retail,jtailor@example.org,9.11167E+11,Hazaribagh,Delhi,27-05-2025,30-05-2025,Pending,Ekart,,5,Bisleri Water Bottle 5L,5L,120,17,2040,0.14,Credit Card,Paid,2.3,4411
ORD10153,6996,Indali Buch,Other,34,Wholesale,salviguneet@example.net,6286655832,Arrah,Madhya Pradesh,21-06-2025,22-06-2025,Delivered,EcomExpress,,2,Bisleri Water Bottle 500ml,500ml,26,7,182,0.28,Debit Card,Failed,1.5,2406
ORD10154,6931,Balveer Savant,Male,26,Retail,aradhakrishnan@example.net,6031473901,Srikakulam,Gujarat,27-04-2025,03-05-2025,Delivered,XpressBees,,5,Bisleri Water Bottle 5L,5L,120,7,840,0.11,Net Banking,Failed,3.8,6492
ORD10155,8773,Anirudh Krishnan,Male,28,Wholesale,chanderchatresh@example.org,3234389935,Phusro,Delhi,02-08-2024,09-08-2024,Returned,Ekart,Damaged Product,3,Bisleri Water Bottle 1L,1L,113,17,1921,0.03,Credit Card,Failed,3.7,7457
ORD10156,4864,Finn Devi,Male,21,Wholesale,bkarpe@example.net,9.11507E+11,Loni,Uttar Pradesh,05-02-2025,13-02-2025,Returned,EcomExpress,Late Delivery,4,Bisleri Water Bottle 2L,2L,29,16,464,0.27,Net Banking,Paid,1.7,16265
ORD10157,3547,Ekavir Badami,Male,34,Wholesale,arajagopalan@example.com,9120745895,Alappuzha,West Bengal,20-06-2025,30-06-2025,Pending,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,2,276,0.06,Debit Card,Failed,1.7,17912
ORD10158,5798,Tara Mishra,Male,40,Wholesale,pwable@example.com,9.15032E+11,Agra,Madhya Pradesh,16-03-2025,22-03-2025,Returned,XpressBees,Customer Cancelled,2,Bisleri Water Bottle 500ml,500ml,26,4,104,0.28,Credit Card,Failed,3.5,14332
ORD10159,6526,Dayita Bir,Male,61,Retail,gautamshetty@example.com,6145231888,Warangal,West Bengal,08-09-2024,17-09-2024,Delivered,Ekart,,3,Bisleri Water Bottle 1L,1L,113,13,1469,0.02,Credit Card,Pending,1.9,9726
ORD10160,8400,Sai Dua,Female,51,Online,aarini50@example.org,9.17509E+11,Secunderabad,Gujarat,31-07-2025,08-08-2025,Delivered,EcomExpress,,3,Bisleri Water Bottle 1L,1L,113,6,678,0.22,Net Banking,Failed,2.2,3447
ORD10161,7122,Abdul Mitra,Other,53,Online,yutikamistry@example.com,9.1294E+11,Tenali,Uttar Pradesh,13-01-2025,18-01-2025,Returned,XpressBees,Other,3,Bisleri Water Bottle 1L,1L,113,13,1469,0.05,Debit Card,Failed,2.6,9875
ORD10162,3002,Zehaan Modi,Other,21,Wholesale,naksh70@example.com,1721253300,Panihati,Telangana,07-04-2025,17-04-2025,Returned,BlueDart,Other,2,Bisleri Water Bottle 500ml,500ml,26,18,468,0.02,Cash on Delivery,Failed,4.9,10682
ORD10163,1323,Arunima Dalal,Male,46,Retail,sathvik07@example.org,4838986732,Deoghar,Rajasthan,06-03-2025,11-03-2025,Pending,XpressBees,,1,Bisleri Water Bottle 250ml,250ml,138,9,1242,0.17,UPI,Failed,3.3,5028
ORD10164,8639,Ojas Som,Female,31,Wholesale,xraj@example.net,6143427364,Meerut,Uttar Pradesh,05-02-2025,13-02-2025,Returned,EcomExpress,Damaged Product,1,Bisleri Water Bottle 250ml,250ml,138,5,690,0.26,UPI,Paid,2.1,17126
ORD10165,2816,Jagat Vig,Other,35,Online,ksahota@example.com,7354922248,South Dumdum,Tamil Nadu,07-10-2024,10-10-2024,Pending,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,10,1130,0.27,UPI,Pending,1.1,8800
ORD10166,9153,Charita Sen,Other,40,Retail,meghanaloke@example.com,4318232455,Farrukhabad,Rajasthan,02-11-2024,07-11-2024,Delivered,BlueDart,,1,Bisleri Water Bottle 250ml,250ml,138,5,690,0.14,Cash on Delivery,Paid,3.8,16541
ORD10167,7939,Yuvraj Kale,Male,19,Online,tanmayiwable@example.org,2427272048,Siwan,Rajasthan,08-10-2024,14-10-2024,Pending,EcomExpress,,2,Bisleri Water Bottle 500ml,500ml,26,1,26,0.18,Cash on Delivery,Paid,2.6,6490
ORD10168,4909,Darika Korpal,Other,64,Wholesale,brijesh60@example.net,9.13687E+11,Sri Ganganagar,Telangana,20-01-2025,28-01-2025,Pending,XpressBees,,2,Bisleri Water Bottle 500ml,500ml,26,7,182,0.2,Cash on Delivery,Paid,3,5807
ORD10169,8636,Inaya Palla,Other,57,Online,neelima41@example.com,9.15205E+11,Baranagar,West Bengal,19-09-2024,20-09-2024,Returned,BlueDart,Late Delivery,1,Bisleri Water Bottle 250ml,250ml,138,17,2346,0.08,Debit Card,Failed,1.6,11767
ORD10170,1657,Lucky Khalsa,Other,19,Retail,sehgalwidisha@example.org,9.13688E+11,Ajmer,Gujarat,06-07-2025,12-07-2025,Returned,EcomExpress,Customer Cancelled,1,Bisleri Water Bottle 250ml,250ml,138,18,2484,0.14,Credit Card,Failed,2,19731
ORD10171,2997,Janaki Banik,Other,57,Online,ridhisaini@example.net,5974019203,Ujjain,Karnataka,07-04-2025,14-04-2025,Delivered,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,15,1695,0.11,Debit Card,Paid,3.9,8844
ORD10172,8235,Oscar Srivastava,Male,53,Wholesale,eacharya@example.com,9.19176E+11,Phusro,Madhya Pradesh,20-04-2025,26-04-2025,Returned,XpressBees,Late Delivery,5,Bisleri Water Bottle 5L,5L,120,20,2400,0.19,UPI,Pending,2.4,10910
ORD10173,6712,Baljiwan Sinha,Male,20,Retail,advika85@example.net,7659211726,Farrukhabad,Gujarat,18-03-2025,27-03-2025,Delivered,Ekart,,2,Bisleri Water Bottle 500ml,500ml,26,6,156,0.16,Net Banking,Failed,2.6,3238
ORD10174,6453,Isha Sankaran,Other,24,Retail,kakarnimrat@example.net,8234165806,Ajmer,Tamil Nadu,21-05-2025,23-05-2025,Pending,Delhivery,,1,Bisleri Water Bottle 250ml,250ml,138,8,1104,0.28,Debit Card,Failed,2.3,10639
ORD10175,8446,Maanas Deol,Female,47,Retail,oshaganesan@example.net,3631197951,Ongole,Telangana,08-11-2024,10-11-2024,Returned,XpressBees,Other,1,Bisleri Water Bottle 250ml,250ml,138,4,552,0.12,Net Banking,Failed,1,9239
ORD10176,4145,Chaman Kumar,Other,22,Wholesale,ulanka@example.net,4182091876,Siwan,Tamil Nadu,26-12-2024,03-01-2025,Delivered,Ekart,,4,Bisleri Water Bottle 2L,2L,29,17,493,0.18,Debit Card,Pending,1.7,6061
ORD10177,7549,Qadim Chaudhari,Other,52,Wholesale,qbhasin@example.com,9318060981,Erode,Rajasthan,18-12-2024,22-12-2024,Returned,Delhivery,Customer Cancelled,3,Bisleri Water Bottle 1L,1L,113,2,226,0.18,Credit Card,Paid,3.1,4596
ORD10178,6371,Gaurangi Kumer,Male,37,Retail,joshuachakraborty@example.net,5498162480,Vellore,Gujarat,09-05-2025,12-05-2025,Pending,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,3,339,0.18,Net Banking,Pending,3.9,19095
ORD10179,5366,Nidhi Sami,Other,56,Wholesale,forum89@example.org,7860494493,Bellary,Delhi,17-03-2025,18-03-2025,Pending,Ekart,,2,Bisleri Water Bottle 500ml,500ml,26,8,208,0.03,Credit Card,Failed,2,10503
ORD10180,1005,Balveer Sur,Other,42,Wholesale,gauravdeshpande@example.com,9.1366E+11,Katihar,Rajasthan,24-06-2025,02-07-2025,Pending,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,15,2070,0,Debit Card,Paid,3.5,16361
ORD10181,9613,Raghav Deshpande,Male,57,Online,chadgabriel@example.org,9.17836E+11,Hazaribagh,Karnataka,29-10-2024,01-11-2024,Pending,Ekart,,3,Bisleri Water Bottle 1L,1L,113,10,1130,0.18,Credit Card,Pending,1,15542
ORD10182,4974,Gopal Panchal,Other,46,Online,darekbal@example.net,3316005965,Coimbatore,Karnataka,26-03-2025,05-04-2025,Returned,EcomExpress,Other,1,Bisleri Water Bottle 250ml,250ml,138,13,1794,0.04,Credit Card,Pending,3.2,12069
ORD10183,7821,Amara Chaudhary,Female,64,Online,champakbajaj@example.com,5513646642,Sasaram,Madhya Pradesh,22-08-2024,31-08-2024,Pending,BlueDart,,5,Bisleri Water Bottle 5L,5L,120,15,1800,0.05,Credit Card,Pending,3.4,13420
ORD10184,3533,Utkarsh Krishnan,Male,47,Retail,kurianlajita@example.org,1934583503,Ambattur,Tamil Nadu,17-12-2024,22-12-2024,Delivered,XpressBees,,5,Bisleri Water Bottle 5L,5L,120,15,1800,0.22,Cash on Delivery,Pending,2,2769
ORD10185,7939,Darsh Char,Other,29,Online,dadayashawini@example.com,2884540607,Ghaziabad,Telangana,17-09-2024,19-09-2024,Returned,XpressBees,Other,5,Bisleri Water Bottle 5L,5L,120,3,360,0.04,Debit Card,Pending,2.4,2641
ORD10186,9454,Ryan Salvi,Male,54,Online,korpalgarima@example.com,9.10941E+11,Vadodara,Gujarat,22-10-2024,01-11-2024,Pending,EcomExpress,,4,Bisleri Water Bottle 2L,2L,29,10,290,0.07,Net Banking,Failed,2.1,13283
ORD10187,4486,Samarth Bajwa,Other,28,Online,ishani40@example.net,9.13347E+11,Erode,Karnataka,06-09-2024,15-09-2024,Returned,BlueDart,Late Delivery,3,Bisleri Water Bottle 1L,1L,113,1,113,0.02,Net Banking,Pending,3.8,6602
ORD10188,6453,Damyanti Ranganathan,Female,51,Retail,harsh50@example.net,703820660,Bhatpara,Telangana,11-07-2025,19-07-2025,Pending,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,17,2346,0.21,Credit Card,Failed,2.4,9726
ORD10189,6147,Jairaj Jaggi,Other,23,Online,akakar@example.org,9.1917E+11,Indore,Rajasthan,29-09-2024,06-10-2024,Delivered,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,8,904,0.06,Debit Card,Failed,3.9,15561
ORD10190,7175,Warinder Bhavsar,Other,30,Retail,wyatt97@example.net,6033096732,Kochi,Tamil Nadu,21-10-2024,28-10-2024,Pending,XpressBees,,3,Bisleri Water Bottle 1L,1L,113,13,1469,0.26,UPI,Failed,4.7,15815
ORD10191,8968,Nathan Narasimhan,Other,19,Retail,dhriti21@example.com,9.16868E+11,Madhyamgram,Tamil Nadu,19-05-2025,28-05-2025,Delivered,BlueDart,,2,Bisleri Water Bottle 500ml,500ml,26,13,338,0.17,UPI,Paid,4.2,11827
ORD10192,8177,Adya Prakash,Female,58,Retail,zlala@example.org,4861550630,Bally,Madhya Pradesh,07-12-2024,11-12-2024,Returned,EcomExpress,Other,3,Bisleri Water Bottle 1L,1L,113,1,113,0.17,Net Banking,Failed,3.9,6335
ORD10193,4261,Qarin Gaba,Female,37,Retail,miteshkuruvilla@example.com,6153108944,Kalyan-Dombivli,West Bengal,04-01-2025,09-01-2025,Delivered,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,20,2760,0.06,Debit Card,Pending,3.3,8091
ORD10194,3498,Ikbal Keer,Female,30,Wholesale,iryaahluwalia@example.net,5444785422,Bhiwandi,Gujarat,14-06-2025,15-06-2025,Delivered,Ekart,,1,Bisleri Water Bottle 250ml,250ml,138,4,552,0.17,Cash on Delivery,Pending,1.4,18912
ORD10195,3669,Omaja Banik,Male,26,Retail,viraj63@example.com,4834152716,Rajpur Sonarpur,Karnataka,07-11-2024,17-11-2024,Delivered,EcomExpress,,4,Bisleri Water Bottle 2L,2L,29,7,203,0.27,Credit Card,Failed,1.1,6695
ORD10196,7662,Utkarsh Lata,Male,28,Wholesale,oviya16@example.com,9.12181E+11,Ongole,Delhi,21-04-2025,23-04-2025,Returned,Ekart,Customer Cancelled,1,Bisleri Water Bottle 250ml,250ml,138,13,1794,0.07,UPI,Failed,1.3,11553
ORD10197,2074,Viraj Biswas,Female,58,Online,aahana06@example.org,9.11887E+11,Mahbubnagar,Uttar Pradesh,10-07-2025,14-07-2025,Delivered,Delhivery,,3,Bisleri Water Bottle 1L,1L,113,2,226,0.18,Cash on Delivery,Paid,4.1,6563
ORD10198,9369,Harrison Thaker,Female,48,Wholesale,ramanathanzarna@example.org,3321597282,Mira-Bhayandar,West Bengal,27-12-2024,30-12-2024,Pending,XpressBees,,4,Bisleri Water Bottle 2L,2L,29,18,522,0.01,UPI,Paid,3.7,11376
ORD10199,7325,Meera Acharya,Other,38,Online,chatura62@example.com,9.16456E+11,Pune,Telangana,13-04-2025,22-04-2025,Delivered,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,19,2622,0.03,Net Banking,Paid,2.4,13096
ORD10200,5229,Pallavi Lad,Female,64,Retail,kandakala@example.org,732271954,Etawah,Tamil Nadu,13-03-2025,19-03-2025,Delivered,EcomExpress,,5,Bisleri Water Bottle 5L,5L,120,20,2400,0.04,Credit Card,Pending,2.4,3863
ORD10201,4792,Tejas Chokshi,Male,63,Online,maya09@example.net,3959287523,Mathura,Gujarat,08-11-2024,16-11-2024,Pending,Ekart,,3,Bisleri Water Bottle 1L,1L,113,12,1356,0.09,UPI,Paid,4.3,17283
ORD10202,9390,Krishna Nadkarni,Male,38,Retail,charvi11@example.org,8911393406,Bihar Sharif,West Bengal,09-03-2025,16-03-2025,Pending,Ekart,,3,Bisleri Water Bottle 1L,1L,113,3,339,0.17,UPI,Paid,2.3,6190
ORD10203,6639,Radha Ghose,Female,44,Wholesale,guptagayathri@example.com,7803564399,Udupi,Madhya Pradesh,08-05-2025,13-05-2025,Pending,EcomExpress,,1,Bisleri Water Bottle 250ml,250ml,138,3,414,0.26,UPI,Paid,1.2,7852
ORD10204,8252,Karan Shukla,Other,63,Online,ekbalsunder@example.com,9.17391E+11,Vadodara,Karnataka,21-12-2024,26-12-2024,Returned,Delhivery,Late Delivery,4,Bisleri Water Bottle 2L,2L,29,9,261,0.24,UPI,Paid,1.5,10264
ORD10205,4530,Liam Saraf,Male,52,Wholesale,yachanaloyal@example.com,9.17131E+11,Tiruvottiyur,Rajasthan,13-12-2024,14-12-2024,Delivered,Ekart,,2,Bisleri Water Bottle 500ml,500ml,26,17,442,0.03,Credit Card,Failed,3.3,12458
